localId,TalkerId,Type,SubType,IsSender,CreateTime,Status,StrContent,StrTime,Remark,NickName,Sender
1236513,174,1,0,0,1723107574,,她今天给我的感觉有点,2024-08-08 04:59:34,Matteo,Matteo,wxid_bw1xnecir2p22
1236514,174,1,0,0,1723107578,,不正常,2024-08-08 04:59:38,Matteo,Matteo,wxid_bw1xnecir2p22
1236515,174,1,0,1,1723107838,,咋不正常,2024-08-08 05:03:58,R,R,a33386437
1236516,174,1,0,0,1723107939,,往回缩,2024-08-08 05:05:39,Matteo,Matteo,wxid_bw1xnecir2p22
1236517,174,1,0,1,1723108752,,她也回避？,2024-08-08 05:19:12,R,R,a33386437
1236518,174,1,0,0,1723108823,,我不知道,2024-08-08 05:20:23,Matteo,Matteo,wxid_bw1xnecir2p22
1236519,174,1,0,0,1723108834,,希望是我想多吧,2024-08-08 05:20:34,Matteo,Matteo,wxid_bw1xnecir2p22
1236520,174,1,0,1,1723108995,,慢慢来吧,2024-08-08 05:23:15,R,R,a33386437
1236521,174,1,0,0,1723112969,,有点烦,2024-08-08 06:29:29,Matteo,Matteo,wxid_bw1xnecir2p22
1236522,174,1,0,0,1723112980,,把游戏又下回来了,2024-08-08 06:29:40,Matteo,Matteo,wxid_bw1xnecir2p22
1236523,174,1,0,0,1723112998,,送了两皮肤又卸了,2024-08-08 06:29:58,Matteo,Matteo,wxid_bw1xnecir2p22
1236524,174,1,0,0,1723113012,,虽然她也卸了,2024-08-08 06:30:12,Matteo,Matteo,wxid_bw1xnecir2p22
1236525,174,47,0,0,1723113026,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""e1cbc79d4a8074447f3260a5930c756c"" len = ""360812"" productid="""" androidmd5=""e1cbc79d4a8074447f3260a5930c756c"" androidlen=""360812"" s60v3md5 = ""e1cbc79d4a8074447f3260a5930c756c"" s60v3len=""360812"" s60v5md5 = ""e1cbc79d4a8074447f3260a5930c756c"" s60v5len=""360812"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=e1cbc79d4a8074447f3260a5930c756c&amp;filekey=30350201010421301f02020106040253480410e1cbc79d4a8074447f3260a5930c756c020305816c040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d72000c2d76000000000000010600004f50534800d67b40b7abe9fd7&amp;bizid=1023"" designerid = """" thumburl = """" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=5ebd1e321210764e82f9141da1c663ae&amp;filekey=30350201010421301f020201060402534804105ebd1e321210764e82f9141da1c663ae0203058170040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d7300015990000000000000010600004f50534828fc5960979e52cc4&amp;bizid=1023"" aeskey= ""16b2d91cc14a40d542f8a3ab91c7c4ef"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=4b402dec19faef7c385f7f2523a38bb1&amp;filekey=30340201010420301e020201060402534804104b402dec19faef7c385f7f2523a38bb1020269e0040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d73000459d4000000000000010600004f50534805bd2a00b7a90f881&amp;bizid=1023"" externmd5 = ""553813c9752608590c615a466a484af1"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2024-08-08 06:30:26,Matteo,Matteo,wxid_bw1xnecir2p22
1236526,174,1,0,1,1723114590,,你好抽象哈哈哈哈哈,2024-08-08 06:56:30,R,R,a33386437
1236527,174,3,0,0,1723114635,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""2049d6afd0abbe76540c2f1c1bde294e"" encryver=""1"" cdnthumbaeskey=""2049d6afd0abbe76540c2f1c1bde294e"" cdnthumburl=""3052020100044b30490201000204d85ec66002030f5259020476f09a2b020466b4a48b042438323131383164342d336639372d346630342d383861312d3036333265323661383064360204011d0a020201000400"" cdnthumblength=""4238"" cdnthumbheight=""144"" cdnthumbwidth=""65"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3052020100044b30490201000204d85ec66002030f5259020476f09a2b020466b4a48b042438323131383164342d336639372d346630342d383861312d3036333265323661383064360204011d0a020201000400"" length=""59438"" md5=""27e376a37827ce3149cf1226228a5e0f"" hevc_mid_size=""59438"" originsourcemd5=""38022ed0a9b3547ea379c3ea9aebc70c"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>",2024-08-08 06:57:15,Matteo,Matteo,wxid_bw1xnecir2p22
1236528,174,1,0,0,1723114650,,弯了一天的腰终于还是断了,2024-08-08 06:57:30,Matteo,Matteo,wxid_bw1xnecir2p22
1236529,174,1,0,1,1723114659,,哈哈哈哈哈哈哈哈,2024-08-08 06:57:39,R,R,a33386437
1236530,174,1,0,0,1723114701,,[好的],2024-08-08 06:58:21,Matteo,Matteo,wxid_bw1xnecir2p22
1236531,174,10000,0,0,1723114708,,"""房呈祥10.25"" 撤回了一条消息",2024-08-08 06:58:28,Matteo,Matteo,wxid_bw1xnecir2p22
1236532,174,1,0,0,1723114712,,包断的,2024-08-08 06:58:32,Matteo,Matteo,wxid_bw1xnecir2p22
1236533,174,1,0,0,1723200829,,还好最近开始上班了,2024-08-09 06:53:49,Matteo,Matteo,wxid_bw1xnecir2p22
1236534,174,1,0,0,1723200840,,只有下班才有时间破防,2024-08-09 06:54:00,Matteo,Matteo,wxid_bw1xnecir2p22
1236535,174,1,0,1,1723203477,,你们到底关系是好还是不好啊,2024-08-09 07:37:57,R,R,a33386437
1236536,174,1,0,0,1723203516,,应该是,2024-08-09 07:38:36,Matteo,Matteo,wxid_bw1xnecir2p22
1236537,174,1,0,0,1723203518,,没了,2024-08-09 07:38:38,Matteo,Matteo,wxid_bw1xnecir2p22
1236538,174,1,0,0,1723203600,,被冷处理了,2024-08-09 07:40:00,Matteo,Matteo,wxid_bw1xnecir2p22
1236539,174,1,0,0,1723204483,,今晚,2024-08-09 07:54:43,Matteo,Matteo,wxid_bw1xnecir2p22
1236540,174,1,0,0,1723204495,,希望有个可以死心的回复吧,2024-08-09 07:54:55,Matteo,Matteo,wxid_bw1xnecir2p22
1236541,174,1,0,0,1723205569,,看来是没有,2024-08-09 08:12:49,Matteo,Matteo,wxid_bw1xnecir2p22
1236542,174,1,0,1,1723215425,,没回吗,2024-08-09 10:57:05,R,R,a33386437
1236543,174,1,0,0,1723215438,,在打电话,2024-08-09 10:57:18,Matteo,Matteo,wxid_bw1xnecir2p22
1236544,174,1,0,0,1723215459,,我感觉我有病一样,2024-08-09 10:57:39,Matteo,Matteo,wxid_bw1xnecir2p22
1236545,174,1,0,0,1723215467,,本来很烦,2024-08-09 10:57:47,Matteo,Matteo,wxid_bw1xnecir2p22
1236546,174,1,0,0,1723215475,,听到她声音就安心了,2024-08-09 10:57:55,Matteo,Matteo,wxid_bw1xnecir2p22
1236547,174,47,0,0,1723215477,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""4d0751d4f35058555cb5abd06a08d45e"" len = ""64418"" productid="""" androidmd5=""4d0751d4f35058555cb5abd06a08d45e"" androidlen=""64418"" s60v3md5 = ""4d0751d4f35058555cb5abd06a08d45e"" s60v3len=""64418"" s60v5md5 = ""4d0751d4f35058555cb5abd06a08d45e"" s60v5len=""64418"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=4d0751d4f35058555cb5abd06a08d45e&amp;filekey=30440201010430302e02016e0402535a04203464303735316434663335303538353535636235616264303661303864343565020300fba2040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263ecd7880000083415aed0430000006e01004fb1535a04e0c950b771b68eb&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=8802d3ac8accaa3f2d7d66b8c9e2f1f5&amp;filekey=30440201010430302e02016e0402535a04203838303264336163386163636161336632643764363662386339653266316635020300fbb0040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263ecd78800007d2815aed0430000006e02004fb2535a04e0c950b771b68f9&amp;ef=2&amp;bizid=1022"" aeskey= ""b23a90de14044fc9ab3dc4b4ea70ae4a"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=06630ce83419ab551e5edd9d5cd34928&amp;filekey=3043020101042f302d02016e0402535a0420303636333063653833343139616235353165356564643964356364333439323802020d00040d00000004627466730000000132&amp;hy=SZ&amp;storeid=263ecd7880000e29c15aed0430000006e03004fb3535a04e0c950b771b6903&amp;ef=3&amp;bizid=1022"" externmd5 = ""2d39de5f45d457e6458876b682337e13"" width= ""300"" height= ""300"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2024-08-09 10:57:57,Matteo,Matteo,wxid_bw1xnecir2p22
1236548,174,1,0,1,1723217342,,哈哈哈哈哈哈哈哈,2024-08-09 11:29:02,R,R,a33386437
1236549,174,1,0,1,1723217359,,恭喜！,2024-08-09 11:29:19,R,R,a33386437
1236550,174,1,0,1,1723217365,,她愿意跟你打电话很好啊,2024-08-09 11:29:25,R,R,a33386437
1236551,174,1,0,0,1723217384,,之前也打,2024-08-09 11:29:44,Matteo,Matteo,wxid_bw1xnecir2p22
1236552,174,1,0,0,1723217400,,反正打完一段时间我都情绪稳定,2024-08-09 11:30:00,Matteo,Matteo,wxid_bw1xnecir2p22
1236553,174,1,0,0,1723217410,,过会就又突发恶疾,2024-08-09 11:30:10,Matteo,Matteo,wxid_bw1xnecir2p22
1236554,174,1,0,1,1723217802,,你是特别焦虑吗,2024-08-09 11:36:42,R,R,a33386437
1236555,174,1,0,0,1723217824,,文字交流会,2024-08-09 11:37:04,Matteo,Matteo,wxid_bw1xnecir2p22
1236556,174,1,0,0,1723217835,,因为她有点像人机回复,2024-08-09 11:37:15,Matteo,Matteo,wxid_bw1xnecir2p22
1236557,174,1,0,1,1723217895,,哈哈哈哈哈哈哈,2024-08-09 11:38:15,R,R,a33386437
1236558,174,1,0,1,1723222102,,md我也有点像人机,2024-08-09 12:48:22,R,R,a33386437
1168068,174,47,0,1,1723222109,,"<msg><emoji md5=""81e3a0b268e1a7027b5921af790479b4"" type=""2"" len = ""6335"" width=""297"" height=""300""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2024-08-09 12:48:29,R,R,a33386437
1168069,174,1,0,0,1723254294,,那无所谓,2024-08-09 21:44:54,Matteo,Matteo,wxid_bw1xnecir2p22
1236559,174,1,0,0,1723651480,,平均,2024-08-14 12:04:40,Matteo,Matteo,wxid_bw1xnecir2p22
1236560,174,1,0,0,1723651493,,2天崩一次,2024-08-14 12:04:53,Matteo,Matteo,wxid_bw1xnecir2p22
1236561,174,1,0,0,1723651504,,我在想是不是真的我太矫情了,2024-08-14 12:05:04,Matteo,Matteo,wxid_bw1xnecir2p22
1236562,174,47,0,1,1723651542,,"<msg><emoji md5=""423ea2c5296261ce14892fe3735cb433"" type=""1"" len = ""11733"" activityid=""WxApp:MixEmoji:423ea2c5296261ce14892fe3735cb433"" linkid=""MixEmoji"" width=""133"" height=""100""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2024-08-14 12:05:42,R,R,a33386437
1236563,174,1,0,1,1723651555,,没有吧,2024-08-14 12:05:55,R,R,a33386437
1236564,174,1,0,1,1723651559,,正常的,2024-08-14 12:05:59,R,R,a33386437
1236565,174,1,0,1,1723651565,,只是真的很难过吧,2024-08-14 12:06:05,R,R,a33386437
1236566,174,10000,0,0,1723651758,,"""房呈祥10.25"" 撤回了一条消息",2024-08-14 12:09:18,Matteo,Matteo,wxid_bw1xnecir2p22
1236567,174,1,0,0,1723651771,,还是上班好,2024-08-14 12:09:31,Matteo,Matteo,wxid_bw1xnecir2p22
1236568,174,1,0,0,1723651779,,没时间想,2024-08-14 12:09:39,Matteo,Matteo,wxid_bw1xnecir2p22
1236569,174,1,0,1,1723652371,,确实是的,2024-08-14 12:19:31,R,R,a33386437
1236570,174,1,0,1,1723652377,,明天飞美国了,2024-08-14 12:19:37,R,R,a33386437
1236571,174,1,0,1,1723652382,,我在十万火急收行李,2024-08-14 12:19:42,R,R,a33386437
1236572,174,1,0,0,1723673989,,好吧,2024-08-14 18:19:49,Matteo,Matteo,wxid_bw1xnecir2p22
1236573,174,1,0,1,1723681991,,是不是开始上班了,2024-08-14 20:33:11,R,R,a33386437
1236574,174,1,0,0,1723682006,,嗯,2024-08-14 20:33:26,Matteo,Matteo,wxid_bw1xnecir2p22
1236575,174,49,57,0,1723904376,,,2024-08-17 10:19:36,Matteo,Matteo,wxid_bw1xnecir2p22
1236576,174,1,0,1,1723904388,,二硕了,2024-08-17 10:19:48,R,R,a33386437
1236577,174,1,0,0,1723904395,,嗷,2024-08-17 10:19:55,Matteo,Matteo,wxid_bw1xnecir2p22
1236578,174,1,0,1,1723904396,,又读,2024-08-17 10:19:56,R,R,a33386437
1236579,174,1,0,1,1723904404,,特种兵,2024-08-17 10:20:04,R,R,a33386437
1236580,174,1,0,1,1723904417,,落地开始装家具,2024-08-17 10:20:17,R,R,a33386437
1236581,174,47,0,1,1723904426,,"<msg><emoji md5=""c0d41b1e410c903f5dfcb68d59967cbd"" type=""2"" len = ""68329"" productid=""com.tencent.xin.emoticon.person.stiker_1711943446ff01162bf228668c"" width=""240"" height=""240""></emoji><gameext type=""0"" content=""0"" ></gameext></msg>",2024-08-17 10:20:26,R,R,a33386437
1236582,174,1,0,1,1723904437,,沙发不见了,2024-08-17 10:20:37,R,R,a33386437
1236583,174,1,0,1,1723904443,,三件套没有床单,2024-08-17 10:20:43,R,R,a33386437
1236584,174,1,0,1,1723904455,,公寓电梯还没通,2024-08-17 10:20:55,R,R,a33386437
1236585,174,1,0,1,1723904460,,wifi没有,2024-08-17 10:21:00,R,R,a33386437
1236586,174,1,0,1,1723904471,,明天去欧洲当舔狗,2024-08-17 10:21:11,R,R,a33386437
1236587,174,1,0,1,1723904474,,[呲牙],2024-08-17 10:21:14,R,R,a33386437
1236588,174,1,0,0,1723904476,,什么天崩开局,2024-08-17 10:21:16,Matteo,Matteo,wxid_bw1xnecir2p22
1236589,174,1,0,0,1723904497,,舔舔舔,2024-08-17 10:21:37,Matteo,Matteo,wxid_bw1xnecir2p22
1236590,174,43,0,1,1723904511,,"<msg><videomsg length = ""1208835""  playlength = ""10""  offset = ""1208835""  rawoffset = ""0""  fromusername = """"  status = ""0""  cameratype = ""2""  source = ""2""  aeskey = ""7a40a30a4ae723a92fbfa82a0e9666a3""  cdnvideourl = ""3052020100044b30490201000204dcc34a8802030f525902041002812b020466bfb6c1042436303932343731382d623836392d343434652d616436312d6438303561376332373334630204011c08040201000400""  cdnthumburl = ""3052020100044b30490201000204dcc34a8802030f525902041002812b020466bfb6c1042436303932343731382d623836392d343434652d616436312d6438303561376332373334630204011c08040201000400""  cdnthumblength = ""4554""  cdnthumbwidth = ""224""  cdnthumbheight = ""398""  cdnthumbaeskey = """"  encryver = ""1""  fileparam = """"  md5 = ""77ae9a7be06afdf3f5b43b70aff02ad3""  newmd5 = ""5ecd23d2414f15090225c3000664e01d""  originsourcemd5 = ""243bc919fb658dbbb00c07a3a75e8400""  filekey = ""wxid_bw1xnecir2p22_4069_1723904511""  uploadcontinuecount = ""0""  rawlength = ""0""  rawmd5 = """"  cdnrawvideourl = """"  cdnrawvideoaeskey = """"  overwritemsgcreatetime = ""0""  overwritenewmsgid = ""0""  videouploadtoken = """"  isplaceholder = ""0""  rawuploadcontinuecount = ""0"" /><statextstr><![CDATA[]]></statextstr><encodejson><![CDATA[]]></encodejson></msg>",2024-08-17 10:21:51,R,R,a33386437
1236591,174,1,0,1,1723904518,,买了个灯快乐一下,2024-08-17 10:21:58,R,R,a33386437
1236592,174,1,0,0,1723904624,,话说北京求职有什么好用点的途径嘛,2024-08-17 10:23:44,Matteo,Matteo,wxid_bw1xnecir2p22
1236593,174,1,0,1,1723904754,,🤔,2024-08-17 10:25:54,R,R,a33386437
1236594,174,1,0,1,1723904767,,就是大陆那些吧,2024-08-17 10:26:07,R,R,a33386437
1236595,174,1,0,1,1723904772,,社招吗,2024-08-17 10:26:12,R,R,a33386437
1236596,174,1,0,0,1723904782,,行吧,2024-08-17 10:26:22,Matteo,Matteo,wxid_bw1xnecir2p22
1236597,174,1,0,0,1723904797,,不知道就突然想到,2024-08-17 10:26:37,Matteo,Matteo,wxid_bw1xnecir2p22
1236598,174,1,0,0,1723904839,,短期肯定是不会,2024-08-17 10:27:19,Matteo,Matteo,wxid_bw1xnecir2p22
1236599,174,1,0,1,1723904876,,北京居住环境有点差的,2024-08-17 10:27:56,R,R,a33386437
1236600,174,1,0,1,1723904878,,太远了,2024-08-17 10:27:58,R,R,a33386437
1236601,174,1,0,0,1723904924,,嗯,2024-08-17 10:28:44,Matteo,Matteo,wxid_bw1xnecir2p22
1236602,174,3,0,0,1723997054,,"<?xml version=""1.0""?>
<msg>
	<img aeskey=""f12c82113087c451dd801cde486cca94"" encryver=""1"" cdnthumbaeskey=""f12c82113087c451dd801cde486cca94"" cdnthumburl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b020466c21b7e042463643132396466392d333166322d346438612d613265342d6232613338663031636362650204011d0a020201000405004c4d9900"" cdnthumblength=""4651"" cdnthumbheight=""144"" cdnthumbwidth=""58"" cdnmidheight=""0"" cdnmidwidth=""0"" cdnhdheight=""0"" cdnhdwidth=""0"" cdnmidimgurl=""3057020100044b30490201000204d85ec66002030f5cff02041095982b020466c21b7e042463643132396466392d333166322d346438612d613265342d6232613338663031636362650204011d0a020201000405004c4d9900"" length=""228842"" md5=""c710252381ac88157b2f64d62f501666"" hevc_mid_size=""228842"" originsourcemd5=""9b72b9d02365e91662fe26f8947cf617"" />
	<platform_signature />
	<imgdatahash />
	<ImgSourceInfo>
		<ImgSourceUrl />
		<BizType>0</BizType>
	</ImgSourceInfo>
</msg>",2024-08-18 12:04:14,Matteo,Matteo,wxid_bw1xnecir2p22
1236603,174,1,0,1,1723997102,,好抽象,2024-08-18 12:05:02,R,R,a33386437
1236604,174,1,0,0,1723997112,,我不理解（牢蒋口音）,2024-08-18 12:05:12,Matteo,Matteo,wxid_bw1xnecir2p22
1236605,174,1,0,1,1723997134,,可能,2024-08-18 12:05:34,R,R,a33386437
1236606,174,1,0,1,1723997156,,她觉得你不够现实,2024-08-18 12:05:56,R,R,a33386437
1236607,174,1,0,0,1723997158,,所以牢蒋最近在哪发财啊,2024-08-18 12:05:58,Matteo,Matteo,wxid_bw1xnecir2p22
1236608,174,47,0,0,1723997186,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""e1cbc79d4a8074447f3260a5930c756c"" len = ""360812"" productid="""" androidmd5=""e1cbc79d4a8074447f3260a5930c756c"" androidlen=""360812"" s60v3md5 = ""e1cbc79d4a8074447f3260a5930c756c"" s60v3len=""360812"" s60v5md5 = ""e1cbc79d4a8074447f3260a5930c756c"" s60v5len=""360812"" cdnurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=e1cbc79d4a8074447f3260a5930c756c&amp;filekey=30350201010421301f02020106040253480410e1cbc79d4a8074447f3260a5930c756c020305816c040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d72000c2d76000000000000010600004f50534800d67b40b7abe9fd7&amp;bizid=1023"" designerid = """" thumburl = """" encrypturl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=5ebd1e321210764e82f9141da1c663ae&amp;filekey=30350201010421301f020201060402534804105ebd1e321210764e82f9141da1c663ae0203058170040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d7300015990000000000000010600004f50534828fc5960979e52cc4&amp;bizid=1023"" aeskey= ""16b2d91cc14a40d542f8a3ab91c7c4ef"" externurl = ""http://wxapp.tc.qq.com/262/20304/stodownload?m=4b402dec19faef7c385f7f2523a38bb1&amp;filekey=30340201010420301e020201060402534804104b402dec19faef7c385f7f2523a38bb1020269e0040d00000004627466730000000132&amp;hy=SH&amp;storeid=263214d73000459d4000000000000010600004f50534805bd2a00b7a90f881&amp;bizid=1023"" externmd5 = ""553813c9752608590c615a466a484af1"" width= ""240"" height= ""240"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2024-08-18 12:06:26,Matteo,Matteo,wxid_bw1xnecir2p22
1236609,174,1,0,0,1723997221,,有点难崩,2024-08-18 12:07:01,Matteo,Matteo,wxid_bw1xnecir2p22
1236610,174,1,0,0,1723997299,,除此之外呢,2024-08-18 12:08:19,Matteo,Matteo,wxid_bw1xnecir2p22
1236611,174,1,0,1,1723997306,,马上飞10h去另一块大陆当舔狗,2024-08-18 12:08:26,R,R,a33386437
1236612,174,1,0,1,1723997312,,我们真是不相上下,2024-08-18 12:08:32,R,R,a33386437
1236613,174,47,0,0,1723997317,,"<msg><emoji fromusername = ""wxid_bw1xnecir2p22"" tousername = ""a33386437"" type=""2"" idbuffer=""media:0_0"" md5=""49ba191ed123653b710689b0b2b5b225"" len = ""9520"" productid="""" androidmd5=""49ba191ed123653b710689b0b2b5b225"" androidlen=""9520"" s60v3md5 = ""49ba191ed123653b710689b0b2b5b225"" s60v3len=""9520"" s60v5md5 = ""49ba191ed123653b710689b0b2b5b225"" s60v5len=""9520"" cdnurl = ""http://vweixinf.tc.qq.com/110/20401/stodownload?m=49ba191ed123653b710689b0b2b5b225&amp;filekey=3043020101042f302d02016e040253480420343962613139316564313233363533623731303638396230623262356232323502022530040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039303432313239353330303065393063636234623833323635646136376234306230303030303036653031303034666231&amp;ef=1&amp;bizid=1022"" designerid = """" thumburl = """" encrypturl = ""http://vweixinf.tc.qq.com/110/20402/stodownload?m=9cf684455730879f6a46267f9dfa8a26&amp;filekey=3043020101042f302d02016e040253480420396366363834343535373330383739663661343632363766396466613861323602022540040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039303432313239353430303030636531656234623833323635646136376234306230303030303036653032303034666232&amp;ef=2&amp;bizid=1022"" aeskey= ""a4579b4f26be4c5ea5a9eb1030ef74bd"" externurl = ""http://vweixinf.tc.qq.com/110/20403/stodownload?m=78584dfeb7d574a1695054782005e77a&amp;filekey=3043020101042f302d02016e040253480420373835383464666562376435373461313639353035343738323030356537376102020be0040d00000004627466730000000131&amp;hy=SH&amp;storeid=323032313039303432313239353430303031633430396234623833323635646136376234306230303030303036653033303034666233&amp;ef=3&amp;bizid=1022"" externmd5 = ""59b95258a8325754f05d3f84aa991276"" width= ""96"" height= ""96"" tpurl= """" tpauthkey= """" attachedtext= """" attachedtextcolor= """" lensid= """" emojiattr= """" linkid= """" desc= """" ></emoji> </msg>",2024-08-18 12:08:37,Matteo,Matteo,wxid_bw1xnecir2p22
1236614,174,1,0,1,1723997362,,旅游完还跑去他学校那边,2024-08-18 12:09:22,R,R,a33386437
1236615,174,1,0,1,1723997365,,我特么真是,2024-08-18 12:09:25,R,R,a33386437
1236616,174,1,0,1,1723997368,,[愉快],2024-08-18 12:09:28,R,R,a33386437
1236617,174,49,57,1,1723997374,,,2024-08-18 12:09:34,R,R,a33386437
1236618,174,1,0,0,1723997375,,之前那个,2024-08-18 12:09:35,Matteo,Matteo,wxid_bw1xnecir2p22
1236619,174,1,0,0,1723997393,,就是区别在哪,2024-08-18 12:09:53,Matteo,Matteo,wxid_bw1xnecir2p22
1236620,174,1,0,1,1723997485,,你说我吗,2024-08-18 12:11:25,R,R,a33386437
1236621,174,1,0,1,1723997491,,还是你,2024-08-18 12:11:31,R,R,a33386437
1236622,174,49,57,0,1723997500,,,2024-08-18 12:11:40,Matteo,Matteo,wxid_bw1xnecir2p22
1236623,174,1,0,1,1723997553,,你们在单曲循环,2024-08-18 12:12:33,R,R,a33386437
1236624,174,1,0,1,1723997565,,查找相似,2024-08-18 12:12:45,R,R,a33386437
1236625,174,1,0,1,1723997574,,哦对了,2024-08-18 12:12:54,R,R,a33386437
1236626,174,1,0,1,1723997582,,你会不会有强迫性重复,2024-08-18 12:13:02,R,R,a33386437
1236627,174,1,0,1,1723997594,,你搜一下 强迫性重复,2024-08-18 12:13:14,R,R,a33386437
1236628,174,1,0,0,1723997720,,麻了,2024-08-18 12:15:20,Matteo,Matteo,wxid_bw1xnecir2p22
1236629,174,1,0,0,1723997763,,有点汗流浃背了捏,2024-08-18 12:16:03,Matteo,Matteo,wxid_bw1xnecir2p22
1236630,174,1,0,0,1723998019,,我感觉,2024-08-18 12:20:19,Matteo,Matteo,wxid_bw1xnecir2p22
1236631,174,1,0,0,1723998023,,没结果,2024-08-18 12:20:23,Matteo,Matteo,wxid_bw1xnecir2p22
1236632,174,1,0,0,1723998053,,每天都想及时止损,2024-08-18 12:20:53,Matteo,Matteo,wxid_bw1xnecir2p22
1236633,174,1,0,1,1723998132,,戒断太难了,2024-08-18 12:22:12,R,R,a33386437
1236634,174,1,0,1,1723998146,,犯贱太简单了,2024-08-18 12:22:26,R,R,a33386437
1236635,174,1,0,0,1723998295,,[吃瓜],2024-08-18 12:24:55,Matteo,Matteo,wxid_bw1xnecir2p22
1236636,174,1,0,1,1723998341,,[呲牙],2024-08-18 12:25:41,R,R,a33386437
1236637,174,1,0,1,1723998379,,哦对了 你mbti是什么,2024-08-18 12:26:19,R,R,a33386437
1236638,174,1,0,1,1723998391,,赛博身份证[呲牙],2024-08-18 12:26:31,R,R,a33386437
1236639,174,1,0,0,1723998392,,infj,2024-08-18 12:26:32,Matteo,Matteo,wxid_bw1xnecir2p22
1236640,174,1,0,1,1723998405,,哈哈哈哈哈哈哈哈哈哈我真是朋友们都是,2024-08-18 12:26:45,R,R,a33386437
1236641,174,1,0,0,1723998406,,[吃瓜],2024-08-18 12:26:46,Matteo,Matteo,wxid_bw1xnecir2p22
1236642,174,1,0,1,1723998407,,inf,2024-08-18 12:26:47,R,R,a33386437
1236643,174,1,0,1,1723998410,,哈哈哈哈哈哈,2024-08-18 12:26:50,R,R,a33386437
1236644,174,1,0,1,1723998417,,哈哈哈哈哈哈哈哈,2024-08-18 12:26:57,R,R,a33386437
1236645,174,1,0,0,1723998874,,啧,2024-08-18 12:34:34,Matteo,Matteo,wxid_bw1xnecir2p22
1236646,174,1,0,0,1723999411,,不知道是不是有病,2024-08-18 12:43:31,Matteo,Matteo,wxid_bw1xnecir2p22
1236647,174,1,0,0,1723999429,,越是觉得会输的时候越想梭哈,2024-08-18 12:43:49,Matteo,Matteo,wxid_bw1xnecir2p22
